0	0
0.009	-0.0121812
0.018	-0.0243617
0.027	-0.0365411
0.036	-0.0487184
0.045	-0.0608933
0.054	-0.0730661
0.063	-0.0852329
0.072	-0.0973963
0.081	-0.109555
0.09	-0.121707
0.099	-0.133853
0.108	-0.145993
0.117	-0.158124
0.126	-0.170247
0.135	-0.182361
0.144	-0.194463
0.153	-0.206558
0.162	-0.218641
0.171	-0.230711
0.18	-0.242769
0.189	-0.254813
0.198	-0.266844
0.207	-0.278859
0.216	-0.290859
0.225	-0.302842
0.234	-0.314808
0.243	-0.326756
0.252	-0.338685
0.261	-0.350594
0.27	-0.362482
0.279	-0.374349
0.288	-0.386194
0.297	-0.398015
0.306	-0.409812
0.315	-0.421583
0.324	-0.433328
0.333	-0.445046
0.342	-0.456736
0.351	-0.468396
0.36	-0.480026
0.369	-0.491624
0.378	-0.503242
0.387	-0.514721
0.396	-0.526218
0.405	-0.537678
0.414	-0.549101
0.423	-0.560485
0.432	-0.571829
0.441	-0.583132
0.45	-0.59439
0.459	-0.605605
0.468	-0.616774
0.477	-0.627896
0.486	-0.63897
0.495	-0.649992
0.504	-0.660963
0.513	-0.67188
0.522	-0.682742
0.531	-0.693546
0.54	-0.704292
0.549	-0.714965
0.558	-0.725598
0.567	-0.736155
0.576	-0.746646
0.585	-0.757067
0.594	-0.767418
0.603	-0.777695
0.612	-0.787897
0.621	-0.798022
0.63	-0.808066
0.639	-0.818027
0.648	-0.827904
0.657	-0.837692
0.666	-0.84739
0.675	-0.856995
0.684	-0.866505
0.693	-0.875915
0.702	-0.885223
0.711	-0.894425
0.72	-0.90352
0.729	-0.912503
0.738	-0.921371
0.747	-0.930121
0.756	-0.938748
0.765	-0.94725
0.774	-0.955621
0.783	-0.963859
0.792	-0.97196
0.801	-0.979918
0.81	-0.987731
0.819	-0.995392
0.828	-1.0029
0.837	-1.01024
0.846	-1.01742
0.855	-1.02443
0.864	-1.03127
0.873	-1.03792
0.882	-1.04439
0.891	-1.05066
0.9	-1.05674
0.909	-1.06261
0.918	-1.06827
0.927	-1.07371
0.936	-1.07892
0.945	-1.08391
0.954	-1.08865
0.963	-1.09315
0.972	-1.09739
0.981	-1.10136
0.99	-1.10546
0.999	-1.10849
1.008	-1.11162
1.017	-1.11445
1.026	-1.11697
1.035	-1.11917
1.044	-1.12104
1.053	-1.12256
1.062	-1.12352
1.071	-1.12457
1.08	-1.12494
1.089	-1.12496
1.098	-1.12458
1.107	-1.12376
1.116	-1.12251
1.125	-1.12081
1.134	-1.11862
1.143	-1.11595
1.152	-1.11277
1.161	-1.10905
1.17	-1.10479
1.179	-1.09995
1.188	-1.09451
1.197	-1.08845
1.206	-1.08174
1.215	-1.07436
1.224	-1.06627
1.233	-1.05744
1.242	-1.04785
1.251	-1.03742
1.26	-1.02616
1.269	-1.01401
1.278	-1.00093
1.287	-0.986861
1.296	-0.971758
1.305	-0.955563
1.314	-0.938212
1.323	-0.919637
1.332	-0.899764
1.341	-0.878508
1.35	-0.855778
1.359	-0.831472
1.368	-0.80547
1.377	-0.777643
1.386	-0.747841
1.395	-0.71589
1.404	-0.681585
1.413	-0.644688
1.422	-0.604908
1.431	-0.561891
1.44	-0.51519
1.449	-0.464225
1.458	-0.408213
1.467	-0.346033
1.476	-0.275944
1.485	-0.194836
1.494	-0.0953311
1.503	0.0543385
1.512	0.165722
1.521	0.254031
1.53	0.330501
1.539	0.398975
1.548	0.461442
1.557	0.519119
1.566	0.572824
1.575	0.623154
1.584	0.670554
1.593	0.715372
1.602	0.757884
1.611	0.798322
1.62	0.836876
1.629	0.873705
1.638	0.908947
1.647	0.942721
1.656	0.975132
1.665	1.00627
1.674	1.03622
1.683	1.06504
1.692	1.09282
1.701	1.1196
1.71	1.14543
1.719	1.17037
1.728	1.19446
1.737	1.21775
1.746	1.24025
1.755	1.26203
1.764	1.28309
1.773	1.30348
1.782	1.32322
1.791	1.34234
1.8	1.36085
1.809	1.37879
1.818	1.39618
1.827	1.41303
1.836	1.42936
1.845	1.44519
1.854	1.46047
1.863	1.47541
1.872	1.48984
1.881	1.50383
1.89	1.5174
1.899	1.53055
1.908	1.54332
1.917	1.55567
1.926	1.56765
1.935	1.57927
1.944	1.59053
1.953	1.60145
1.962	1.61203
1.971	1.62228
1.98	1.63221
1.989	1.64182
1.998	1.65114
