0.1	-1	-nan
0.1	-0.99	0.0966623
0.1	-0.98	0.0974407
0.1	-0.97	0.0982273
0.1	-0.96	0.0990207
0.1	-0.95	0.0998233
0.1	-0.94	0.100634
0.1	-0.93	0.101453
0.1	-0.92	0.102281
0.1	-0.91	0.103117
0.1	-0.9	0.103962
0.1	-0.89	0.104816
0.1	-0.88	0.10568
0.1	-0.87	0.106567
0.1	-0.86	0.107434
0.1	-0.85	0.108325
0.1	-0.84	0.109226
0.1	-0.83	0.110137
0.1	-0.82	0.111058
0.1	-0.81	0.111988
0.1	-0.8	0.112929
0.1	-0.79	0.113881
0.1	-0.78	0.114843
0.1	-0.77	0.115815
0.1	-0.76	0.116799
0.1	-0.75	0.117793
0.1	-0.74	0.118799
0.1	-0.73	0.119817
0.1	-0.72	0.120845
0.1	-0.71	0.121886
0.1	-0.7	0.122939
0.1	-0.69	0.124003
0.1	-0.68	0.125081
0.1	-0.67	0.12617
0.1	-0.66	0.127273
0.1	-0.65	0.128388
0.1	-0.64	0.129517
0.1	-0.63	0.130659
0.1	-0.62	0.131815
0.1	-0.61	0.132985
0.1	-0.6	0.134168
0.1	-0.59	0.135366
0.1	-0.58	0.136579
0.1	-0.57	0.137807
0.1	-0.56	0.139049
0.1	-0.55	0.140307
0.1	-0.54	0.141581
0.1	-0.53	0.142871
0.1	-0.52	0.144177
0.1	-0.51	0.145499
0.1	-0.5	0.146838
0.1	-0.49	0.148195
0.1	-0.48	0.149568
0.1	-0.47	0.15096
0.1	-0.46	0.152369
0.1	-0.45	0.153797
0.1	-0.44	0.155244
0.1	-0.43	0.15671
0.1	-0.42	0.158195
0.1	-0.41	0.1597
0.1	-0.4	0.161226
0.1	-0.39	0.162772
0.1	-0.38	0.164339
0.1	-0.37	0.165927
0.1	-0.36	0.167538
0.1	-0.35	0.16917
0.1	-0.34	0.170825
0.1	-0.33	0.172507
0.1	-0.32	0.174206
0.1	-0.31	0.175932
0.1	-0.3	0.177683
0.1	-0.29	0.179459
0.1	-0.28	0.181261
0.1	-0.27	0.183089
0.1	-0.26	0.184944
0.1	-0.25	0.186826
0.1	-0.24	0.188736
0.1	-0.23	0.190675
0.1	-0.22	0.192642
0.1	-0.21	0.19464
0.1	-0.2	0.196667
0.1	-0.19	0.19871
0.1	-0.18	0.200817
0.1	-0.17	0.202941
0.1	-0.16	0.205097
0.1	-0.15	0.207288
0.1	-0.14	0.209514
0.1	-0.13	0.211777
0.1	-0.12	0.214072
0.1	-0.11	0.216407
0.1	-0.1	0.21878
0.1	-0.09	0.221193
0.1	-0.08	0.223645
0.1	-0.07	0.226139
0.1	-0.06	0.228674
0.1	-0.05	0.231253
0.1	-0.04	0.233876
0.1	-0.03	0.236545
0.1	-0.02	0.23926
0.1	-0.01	0.242023
0.1	7.5287e-16	0.244834
0.1	0.01	0.247696
0.1	0.02	0.25061
0.1	0.03	0.253576
0.1	0.04	0.256597
0.1	0.05	0.259674
0.1	0.06	0.262809
0.1	0.07	0.266002
0.1	0.08	0.269256
0.1	0.09	0.272572
0.1	0.1	0.275953
0.1	0.11	0.2794
0.1	0.12	0.282915
0.1	0.13	0.286499
0.1	0.14	0.290156
0.1	0.15	0.293888
0.1	0.16	0.297695
0.1	0.17	0.301581
0.1	0.18	0.305549
0.1	0.19	0.309601
0.1	0.2	0.31374
0.1	0.21	0.317968
0.1	0.22	0.322288
0.1	0.23	0.326704
0.1	0.24	0.331218
0.1	0.25	0.335834
0.1	0.26	0.340556
0.1	0.27	0.345387
0.1	0.28	0.35033
0.1	0.29	0.355391
0.1	0.3	0.360573
0.1	0.31	0.36588
0.1	0.32	0.371317
0.1	0.33	0.37689
0.1	0.34	0.382614
0.1	0.35	0.388462
0.1	0.36	0.394472
0.1	0.37	0.40064
0.1	0.38	0.40697
0.1	0.39	0.413472
0.1	0.4	0.420151
0.1	0.41	0.427015
0.1	0.42	0.434071
0.1	0.43	0.441329
0.1	0.44	0.448798
0.1	0.45	0.457103
0.1	0.46	0.464404
0.1	0.47	0.472561
0.1	0.48	0.480971
0.1	0.49	0.489644
0.1	0.5	0.498595
0.1	0.51	0.50784
0.1	0.52	0.517382
0.1	0.53	0.527251
0.1	0.54	0.537456
0.1	0.55	0.548019
0.1	0.56	0.558959
0.1	0.57	0.570296
0.1	0.58	0.582053
0.1	0.59	0.594255
0.1	0.6	0.606931
0.1	0.61	0.620105
0.1	0.62	0.633813
0.1	0.63	0.648091
0.1	0.64	0.662972
0.1	0.65	0.678499
0.1	0.66	0.694719
0.1	0.67	0.71168
0.1	0.68	0.729435
0.1	0.69	0.748051
0.1	0.7	0.767591
0.1	0.71	0.788129
0.1	0.72	0.80975
0.1	0.73	0.832548
0.1	0.74	0.856628
0.1	0.75	0.882113
0.1	0.76	0.909135
0.1	0.77	0.937851
0.1	0.78	0.968437
0.1	0.79	1.0011
0.1	0.8	1.0359
0.1	0.81	1.07364
0.1	0.82	1.11412
0.1	0.83	1.15792
0.1	0.84	1.20549
0.1	0.85	1.2574
0.1	0.86	1.31433
0.1	0.87	1.37719
0.1	0.88	1.44702
0.1	0.89	1.52523
0.1	0.9	1.61367
0.1	0.91	1.71478
0.1	0.92	1.83197
0.1	0.93	1.97016
0.1	0.94	2.13666
0.1	0.95	2.34328
0.1	0.96	2.61028
0.1	0.97	2.97736
0.1	0.98	3.53786
0.1	0.99	4.61097
0.11	-1	-nan
0.11	-0.99	0.0726264
0.11	-0.98	0.0732536
0.11	-0.97	0.073888
0.11	-0.96	0.0745289
0.11	-0.95	0.0751762
0.11	-0.94	0.0758306
0.11	-0.93	0.0764919
0.11	-0.92	0.0771598
0.11	-0.91	0.0778356
0.11	-0.9	0.0785183
0.11	-0.89	0.0792084
0.11	-0.88	0.0799059
0.11	-0.87	0.080611
0.11	-0.86	0.0813236
0.11	-0.85	0.0820443
0.11	-0.84	0.0827727
0.11	-0.83	0.0835092
0.11	-0.82	0.0842539
0.11	-0.81	0.0850068
0.11	-0.8	0.0857682
0.11	-0.79	0.086538
0.11	-0.78	0.0873166
0.11	-0.77	0.0881039
0.11	-0.76	0.0889002
0.11	-0.75	0.0897056
0.11	-0.74	0.0905201
0.11	-0.73	0.0913441
0.11	-0.72	0.0921775
0.11	-0.71	0.0930206
0.11	-0.7	0.0938737
0.11	-0.69	0.0948092
0.11	-0.68	0.0956096
0.11	-0.67	0.0964932
0.11	-0.66	0.097387
0.11	-0.65	0.0982916
0.11	-0.64	0.0992069
0.11	-0.63	0.100134
0.11	-0.62	0.101071
0.11	-0.61	0.10202
0.11	-0.6	0.102981
0.11	-0.59	0.103953
0.11	-0.58	0.104938
0.11	-0.57	0.105915
0.11	-0.56	0.106943
0.11	-0.55	0.107882
0.11	-0.54	0.108999
0.11	-0.53	0.110047
0.11	-0.52	0.111107
0.11	-0.51	0.112182
0.11	-0.5	0.11327
0.11	-0.49	0.114372
0.11	-0.48	0.115489
0.11	-0.47	0.11662
0.11	-0.46	0.117766
0.11	-0.45	0.118927
0.11	-0.44	0.120103
0.11	-0.43	0.121296
0.11	-0.42	0.122504
0.11	-0.41	0.123723
0.11	-0.4	0.124969
0.11	-0.39	0.126454
0.11	-0.38	0.127502
0.11	-0.37	0.128795
0.11	-0.36	0.130105
0.11	-0.35	0.131434
0.11	-0.34	0.132782
0.11	-0.33	0.134149
0.11	-0.32	0.135535
0.11	-0.31	0.13694
0.11	-0.3	0.138366
0.11	-0.29	0.139813
0.11	-0.28	0.141281
0.11	-0.27	0.14277
0.11	-0.26	0.144281
0.11	-0.25	0.145815
0.11	-0.24	0.147372
0.11	-0.23	0.148952
0.11	-0.22	0.150555
0.11	-0.21	0.152184
0.11	-0.2	0.153837
0.11	-0.19	0.155516
0.11	-0.18	0.157221
0.11	-0.17	0.158952
0.11	-0.16	0.160711
0.11	-0.15	0.162498
0.11	-0.14	0.164313
0.11	-0.13	0.166158
0.11	-0.12	0.168032
0.11	-0.11	0.169938
0.11	-0.1	0.171874
0.11	-0.09	0.173843
0.11	-0.08	0.175844
0.11	-0.07	0.17788
0.11	-0.06	0.179949
0.11	-0.05	0.182055
0.11	-0.04	0.184196
0.11	-0.03	0.186375
0.11	-0.02	0.188591
0.11	-0.01	0.190848
0.11	7.5287e-16	0.192937
0.11	0.01	0.195481
0.11	0.02	0.197861
0.11	0.03	0.200284
0.11	0.04	0.202751
0.11	0.05	0.205265
0.11	0.06	0.207826
0.11	0.07	0.210434
0.11	0.08	0.213093
0.11	0.09	0.215804
0.11	0.1	0.218566
