95.1933	1.68936e-05	33.0806
47.5966	1.47938e-05	29.8005
31.7311	1.44864e-05	29.5616
23.7983	1.43778e-05	29.5377
19.0387	1.43329e-05	29.4544
15.8655	1.43144e-05	29.6909
13.599	1.43031e-05	30.2694
11.8992	1.42957e-05	29.77
10.577	1.42881e-05	29.8265
9.51933	1.42846e-05	29.8619
8.65394	1.428e-05	29.8751
7.93277	1.42788e-05	29.8517
7.32256	1.4279e-05	29.6679
6.79952	1.42763e-05	29.5026
6.34622	1.4276e-05	29.4981
5.94958	1.42742e-05	29.4913
5.59961	1.42744e-05	29.4569
5.28852	1.42708e-05	29.5473
5.01017	1.42703e-05	29.5442
4.75966	1.42697e-05	29.5567
4.53301	1.42685e-05	29.5529
4.32697	1.42675e-05	29.5609
4.13884	1.42678e-05	29.5681
3.96639	1.42707e-05	29.6421
3.80773	1.42668e-05	29.5721
3.66128	1.42678e-05	29.569
3.52568	1.42764e-05	29.5802
3.39976	1.42682e-05	29.5353
3.28253	1.42675e-05	29.5331
3.17311	1.4267e-05	29.5299
3.07075	1.42673e-05	29.5338
2.97479	1.42668e-05	29.5272
2.88465	1.42667e-05	29.5269
2.7998	1.42664e-05	29.5263
2.71981	1.42664e-05	29.5239
2.64426	1.42664e-05	29.5241
2.57279	1.42664e-05	29.5233
2.50509	1.42663e-05	29.5214
2.44085	1.4266e-05	29.5207
2.37983	1.42662e-05	29.5207
2.32179	1.42662e-05	29.5208
2.26651	1.42663e-05	29.5208
2.2138	1.42664e-05	29.5212
2.16348	1.42754e-05	29.9189
2.11541	1.4266e-05	29.5217
2.06942	1.42663e-05	29.5217
2.02539	1.42662e-05	29.5214
1.98319	1.42665e-05	29.5208
1.94272	1.42687e-05	29.6718
1.90387	1.42648e-05	29.5364
1.86654	1.42645e-05	29.5355
1.83064	1.42646e-05	29.5354
1.7961	1.42645e-05	29.535
1.76284	1.42646e-05	29.5346
1.73079	1.42643e-05	29.5347
1.69988	1.42645e-05	29.5345
1.67006	1.42646e-05	29.534
1.64126	1.42646e-05	29.5336
1.61345	1.42651e-05	29.5355
1.58655	1.42651e-05	29.5351
1.56055	1.4265e-05	29.534
1.53538	1.42649e-05	29.5338
1.511	1.4265e-05	29.5336
1.4874	1.4265e-05	29.5335
1.46451	1.4265e-05	29.5334
1.44232	1.42648e-05	29.5332
1.4208	1.42649e-05	29.5331
1.3999	1.42649e-05	29.533
1.37961	1.42647e-05	29.5322
1.3599	1.42649e-05	29.5327
1.34075	1.42649e-05	29.5326
1.32213	1.42649e-05	29.5325
1.30402	1.42648e-05	29.5324
1.2864	1.42647e-05	29.5323
1.26924	1.42647e-05	29.5323
1.25254	1.42647e-05	29.5322
1.23628	1.42647e-05	29.5322
1.22043	1.42647e-05	29.5321
1.20498	1.42647e-05	29.5321
1.18992	1.42646e-05	29.5321
1.17523	1.42646e-05	29.532
1.16089	1.42646e-05	29.532
1.14691	1.42646e-05	29.532
1.13325	1.42647e-05	29.5319
1.11992	1.42652e-05	29.5326
1.1069	1.42652e-05	29.5321
1.09418	1.42652e-05	29.5321
1.08174	1.42652e-05	29.5321
1.06959	1.4265e-05	29.5316
1.0577	1.4265e-05	29.5316
1.04608	1.4265e-05	29.5316
1.03471	1.4265e-05	29.5316
1.02358	1.4265e-05	29.5316
1.01269	1.4265e-05	29.5315
1.00203	1.42649e-05	29.5297
0.991597	1.42649e-05	29.5297
0.981374	1.42649e-05	29.5297
0.97136	1.42649e-05	29.5297
0.961548	1.42649e-05	29.5297
0.951933	1.42649e-05	29.5296
